"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","rl_bareground","rl_canopy","rl_grasstuft","rl_leaflitter","rl_rock","rl_dung","rl_nearestherb","rl_nearest_grass_perennial_spp","rl_dist_grass_perennial","rl_nearest_grass_annual_spp","rl_dist_grass_annual","rl_nearest_forb_spp","rl_dist_forb","rl_nearest_woody_spp","rl_dist_woody_plant","rl_grass_condition","rl_planned_graze_manag","rl_wet_season_graze","rl_dry_season_graze","rl_land_resting","rl_invasive_species_control","rl_restor_bunds","rl_restor_exclosure","rl_plot_in_conservation_area","rl_grass_reseeding","rl_cow_present","rl_goat_present","rl_wildlife_present","rl_other_restor_activities","rl_other_restor_activities_name"
"uuid:7653e90b-f132-4f55-8958-9054a2e88ea1","Lumo","6","2","38.168","-3.54509","grassland","2023","yes","yes","uuid:7653e90b-f132-4f55-8958-9054a2e88ea1/rangel_form[29]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","13","N","200","Tephrosia pumila","11","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","yes","no","no","no",""
"uuid:7653e90b-f132-4f55-8958-9054a2e88ea1","Lumo","6","2","38.168","-3.54509","grassland","2023","yes","yes","uuid:7653e90b-f132-4f55-8958-9054a2e88ea1/rangel_form[30]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","11","Brachiaria deflexa","7","Tephrosia pumila","15","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","yes","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[1]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","13","Aristida kenyensis","10","Senna mimosoides","18","Solanum incanum","18","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[2]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","12","Eragrostis cilianensis","28","Tephrosia pumila","20","Solanum incanum","29","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[3]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","13","Eragrostis cilianensis","59","Tephrosia pumila","15","Solanum incanum","17","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[4]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","8","Digitaria velutina","66","Tephrosia pumila","35","Heliotropium steudneri","9","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[5]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","5","Tragus berteronianus","61","Tephrosia pumila","10","Solanum incanum","35","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[6]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","0","Eragrostis cilianensis","34","Cucumis prophetarum","15","Solanum incanum","29","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[7]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","8","Eragrostis cilianensis","30","Tephrosia pumila","17","Heliotropium steudneri","51","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[8]","no","yes","yes","yes","no","no","pg","Sporobolus fimbriatus","4","Digitaria velutina","26","Tephrosia pumila","32","Hypoestes verticillaris","15","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[9]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","7","Aristida kenyensis","8","Tephrosia pumila","44","Hypoestes verticillaris","25","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[10]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","14","Eragrostis cilianensis","0","Crabbea velutina","28","Heliotropium steudneri","24","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[11]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","55","Aristida kenyensis","32","Crabbea velutina","60","Ocimum suave","41","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[12]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","7","N","200","Tephrosia pumila","2","Hypoestes verticillaris","82","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[13]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","3","Aristida kenyensis","44","Tephrosia pumila","45","Heliotropium steudneri","68","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[14]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","26","Aristida kenyensis","43","Tephrosia pumila","14","Tephrosia villosa","34","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[15]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","3","Eragrostis cilianensis","43","Tephrosia pumila","60","Tephrosia villosa","62","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[16]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","11","Eragrostis cilianensis","22","Tephrosia pumila","14","Solanum incanum","10","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[17]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","5","Aristida kenyensis","9","Barleria diffusa","6","Solanum incanum","14","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[18]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","18","Aristida kenyensis","10","Tephrosia pumila","36","Solanum incanum","3","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[19]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","10","Eragrostis cilianensis","41","Tephrosia pumila","4","Solanum incanum","17","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[20]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","7","Eragrostis cilianensis","47","Tephrosia pumila","29","Dyschoriste depressa","31","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[21]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","5","Eragrostis cilianensis","25","Crabbea velutina","15","Tephrosia villosa","74","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[22]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","0","Tetrapogon spatheous","52","Tephrosia pumila","7","Hypoestes verticillaris","97","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[23]","no","no","yes","yes","no","no","pg","Leptothrium senegalense","2","N","200","Senna mimosoides","15","Grewia similis","100","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[24]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","12","Tetrapogon spatheous","18","Tephrosia pumila","12","Grewia similis","66","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[25]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","2","Tetrapogon spatheous","60","Senna mimosoides","18","Solanum incanum","13","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[26]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","12","Eragrostis cilianensis","39","Tephrosia pumila","14","Solanum incanum","47","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[27]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","10","Aristida kenyensis","3","Justicia exigua","21","Solanum incanum","68","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[28]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","3","Eragrostis cilianensis","32","Tephrosia pumila","20","Commiphora schimperi","81","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[29]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","3","Eragrostis cilianensis","3","Tephrosia pumila","37","Sida ovata","23","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602","Lumo","6","3","38.1669","-3.54338","grassland","2023","no","yes","uuid:e56b7dfb-45d9-4c54-90d3-7dc46239c602/rangel_form[30]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","2","Aristida kenyensis","26","Tephrosia pumila","43","Tephrosia villosa","72","visibly-over-grazed-grass","no","not-sure","not-sure","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[1]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","36","N","200","Tephrosia pumila","12","Heliotropium steudneri","50","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[2]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","9","Tetrapogon spatheous","20","Justicia exigua","42","Hypoestes verticillaris","100","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[3]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","22","Brachiaria deflexa","45","Senna mimosoides","55","Hypoestes verticillaris","32","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[4]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","14","Tetrapogon spatheous","84","Tephrosia pumila","46","Grewia similis","55","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[5]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","7","Aristida kenyensis","41","Tephrosia pumila","68","Sida ovata","46","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[6]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","1","Eragrostis cilianensis","72","Cleome monophylla","27","Heliotropium steudneri","65","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[7]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","10","Tetrapogon spatheous","23","Commelina benghalensis","20","Sida ovata","18","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[8]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","14","Eragrostis cilianensis","15","Tephrosia pumila","4","Stachys abyssinica","14","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[9]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","11","Eragrostis cilianensis","20","Commelina velutina","10","Melhania velutina","53","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[10]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","14","Digitaria velutina","4","Senna mimosoides","19","Hypoestes verticillaris","56","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[11]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","2","Tetrapogon spatheous","14","Tephrosia pumila","17","Hypoestes verticillaris","46","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[12]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","0","Aristida kenyensis","17","Barleria diffusa","61","Hypoestes verticillaris","66","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[13]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","5","Eragrostis cilianensis","20","Tephrosia pumila","76","Hypoestes verticillaris","50","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[14]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","24","Eragrostis cilianensis","10","Senna mimosoides","25","Hypoestes verticillaris","19","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[15]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","24","Aristida kenyensis","14","Commelina benghalensis","34","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[16]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","17","N","200","Tephrosia pumila","24","Grewia similis","33","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[17]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","17","N","200","Barleria diffusa","76","Grewia similis","38","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[18]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","31","Tragus berteronianus","8","Justicia exigua","49","Heliotropium steudneri","41","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[19]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","5","N","200","Justicia exigua","3","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[20]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","12","Tragus berteronianus","0","Tephrosia pumila","21","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[21]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","13","Tetrapogon spatheous","18","Tephrosia pumila","4","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[22]","no","no","yes","yes","no","no","pg","Sporobolus pyramidalis","8","Eragrostis cilianensis","27","Tephrosia pumila","37","Heliotropium steudneri","30","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[23]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","7","Aristida kenyensis","4","Tephrosia pumila","58","Starchys abyssinica","46","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[24]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","12","Eragrostis cilianensis","22","Tephrosia pumila","31","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[25]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","23","Tetrapogon spatheous","46","Tephrosia pumila","9","Starlchys abyssinica","5","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[26]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","11","Aristida kenyensis","24","Senna mimosoides","6","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[27]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","0","Tetrapogon spatheous","32","Tephrosia pumila","39","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[28]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","8","Aristida kenyensis","74","Tephrosia pumila","44","Harmania alhiensis","17","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[29]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","44","Eragrostis cilianensis","40","Senna mimosoides","25","Solanum incanum","26","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262","Lumo","6","1","38.1661","-3.54088","grassland","2023","no","no","uuid:7600c4e2-d4de-47ad-8d91-870fb09d7262/rangel_form[30]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","33","Dactyloctianium aegyptium","35","Tephrosia pumila","19","Hypoestes verticillaris","55","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[1]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","2","Aristida kenyensis","11","Justicia exigua","40","Solanum incanum","32","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
