"Country","Date","Time","YEAR","Site","Cluster","Plot","Latitude","Longitude","Altitude","Accuracy","Photo","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","VegCovLT40","PlotFlood","PlotCultMgd","dom_landuse","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","HerbHeight","HerbAnnual","VegStrataDescr","SameLanduse90","LandOwnership","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","ShSuPlDe1","ShSuPlDe2","ShSuPlDe3","ShSuPlDe4","TrSuPlDe1","TrSuPlDe2","TrSuPlDe3","TrSuPlDe4","TrHeight1_1","TrHeight2_1","TrHeight3_1","TrHeight4_1","TrDBH1_1","TrDBH2_1","TrDBH3_1","TrDBH4_1","VegStructure","VegStructureOtherDescr","ImpactTreeCutting","ImpactAgric","ImpactGrazing","ImpactFire","ImpactErosion","ImpactAlienVeg"
"Kenya","2024-04-30","11:15:00.000+03:00","2024","Mbooni","11","3","-1.59652","37.4498","1371.7","4","1714464942027.jpg","4","4","sloping","low_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","2","2","3","3","3","3","03to08","yes","Zea mays, Phaseolus vulgaris, Cajanus cajan,Manihot utilissima, Indigofera schimperi, Senna singueana, Croton dichogamus, Acacia hockii, Croton megalocarpus, Emilia discifolia, Cyphostemma adenocaule,Euphorbia crotonoides, Barleria eranthemoides, Leucas calostachyus, Richardia brasiliensis Monechma debile Erlangea cordifolia, Persea americana,Solanum incanum, Waltheria indica, Commelina benghalensis, Commelina errecta, Grewia similis, Turraea mombassana, Polygala sphenoptera, Mariscus macropus, Oxygonum sinuatum, Digitaria velutina, Cucumis dipsaceous,","yes","private","yes","yes","no","no","Plot cultivated beans, maize,pigeon peas,tomatoes.","under5","under5","under5","under5","rill","rill","rill","rill","3","veg","50","50","50","50","1","0","0","0","1","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","14:05:00.000+03:00","2024","Mbooni","11","4","-1.60292","37.4505","1417.9","3","1714475159082.jpg","7","7","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","2","2","2","2","3","3","3","3","03to08","yes","Zea mays, Cajanus cajan, Phaseolus vulgaris,, Carica papaya, Musa paradisiaca, Vigna ungulata,Solanum incanum, Digitaria velutina, Melinis repens, Euphorbia crotonoides,Indigofera tanganyikensis,Ipomea mombassana, Digitaria abyssinica,","yes","private","yes","yes","no","no","Plot cultivated for over 85 years beans, maize, pigeon peas, cowpeas,cassava.","under5","under5","under5","under5","none","rill","rill","rill","3","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","12:33:00.000+03:00","2024","Mbooni","11","5","-1.59814","37.4539","1380.8","4","1714469696740.jpg","10","8","sloping","medium_gradient_hill","bottomland","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","2","3","3","2","2","3","4","4","03to08","yes","Commiphora eminii, Phaseolus vulgaris, Zea mays, Panicum maximum, Ipomea batatus, Tithonia diversifolia, Ricinus communis,Cajanus cajan,Rumex usambarensis, Richardia brasiliensis, Melinis repens, Ipomea obscura, Lantana camara, Grewia similis Commelina errecta Fluggea pilosa Neonotonia wightii,chloris pycnothrix Tridax procumbens Commelina Africana Pisum sativa, Eriobotrya Japonica, Bidens pilosa,Monechma debile, Musa paradisiaca, Aristida kenyensis","yes","private","yes","yes","no","no","Plot cultivated for over 60 years beans, potatoes, cowpeas,pigeon peas,cassava.","under5","under5","under5","under5","rill","rill","rill","rill","3","veg","50","50","50","50","0","0","0","0","3","0","0","3",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","11:53:00.000+03:00","2024","Mbooni","11","6","-1.59928","37.4517","1389.7","4","1714467211934.jpg","7","5","sloping","low_gradient_hill","footslope","no","no","yes","annual_agroforestry","yes","no","yes","yes","no","yes","no","yes","yes","1","1","0","1","3","3","4","4","03to08","yes","Ipomea, batatus, Persea Americana, Croton megalocarpus, Terminalia brownii, Emilia discifolia, Erlangea cordifolia, Psidium guajava, Erlangea cordifolia, Zea mays, Solanum lycopersicon,Dovyaris caffra,Hyparrhenia filipendula,Combretum zeyheri,","yes","private","yes","yes","no","no","Plot cultivated for over 80 years, maize, beans ,cowpeas, pigeon peas, tomatoes, sweet potatoes.","under5","under5","under5","under5","rill","rill","rill","rill","0","none","50","50","50","50","0","0","0","0","0","1","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","12:14:00.000+03:00","2024","Mbooni","11","7","-1.60022","37.4533","1383.2","4","1714468504975.jpg","1","2","level","plain","bottomland","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","0","1","2","2","1","2","3","3","03to08","yes","Pennisetum purpureaum, Musa paradisiaca Zea mays, cajanus cajan,Phaseolus vulgaris,, Richardia brasiliensis, Tridax procumbens, Tithonia diversifolia, Panicum maximum, Digitaria abyssinica Emilia discifolia, Bidens pilosa,Melinis repens, Mangifera indica, Leuceana leucocephala, Cyperus rotundus, Commiphora eminii, Ageratum conyzoides, Oxygonum sinuatum, Aristida kenyensis, Commelina benghalensis Desmodium uncinatum,Commelina errecta, Oxalis latifolia, Euphorbia crotonoides, Aneilema johnstonii,Waltheria indica,","yes","private","yes","yes","no","no","Plot cultivated for over 50 years beans, maize,bananas, pigeons peas","under5","under5","under5","under5","rill","rill","rill","rill","2","veg","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","14:17:00.000+03:00","2024","Mbooni","11","8","-1.60321","37.4513","1421","4","1714475898937.jpg","4","7","sloping","low_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","0","3","1","3","3","3","3","3","003to03","yes","Phaseolus vulgaris, Panicum maximum, Antidesma vinosum, Lantana camara, Richardia brasiliensis, Oxygonum sinuatum, Citrus reticulata,Digitaria velutina, Commelina benghalensis, Croton megalocarpus, Eucalyptus saligna, Leucas calostachyus, Ipomea mombassana, Justicia exigua, Erlangea cordifolia,Solanum incanum,","yes","private","yes","yes","yes","no","Plot cultivated for over 80 years, maize, beans,cowpeas,pigeon peas,Irish potatoes.","under5","under5","under5","under5","rill","rill","rill","none","3","struc","50","50","50","50","0","0","0","4","0","2","0","5",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-04-30","10:52:00.000+03:00","2024","Mbooni","11","9","-1.59691","37.4498","1380","4","1714463613483.jpg","5","5","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","2","2","2","2","3","3","3","3","03to08","yes","Cajanus cajan,Phaseolus vulgaris, Musa paradisiaca zea mays,Panicum maximum, Richardia brasiliensis, Oxygonum sinuatum, Grevillea robusta, Emilia discifolia, Commelina benghalensis, Euphorbia crotonoides, Digitaria velutina, Mangifera indica, Melinis repens, Emilia discifolia, Ipomea batatus, Leucas calostachyus, Triumfetta rhomboidea Erlangea cordifolia, Melia azedrach,Commelina diffusa, Senna spectablis,","yes","private","yes","no","no","no","Land under crops for 20 yrs,no crop rotation, inter cropping, inorganic fertilizer is used,","under5","under5","under5","under5","rill","rill","rill","rill","3","veg","50","50","50","50","0","0","0","2","2","1","0","2",,,,,,,,,"cropland",,"0","3","0","0","0","3"
"Kenya","2024-05-01","11:48:00.000+03:00","2024","Mbooni","12","1","-1.57898","37.4559","1269.3","4","1714553332563.jpg","2","2","sloping","plain","bottomland","no","no","yes","perennial_crop","no","yes","yes","yes","no","yes","no","no","yes","2","2","2","2","3","3","3","3","03to08","yes","Melinis repens, Zea mays, cajanus cajan, Acanthospermum hispidum, Richardia brasiliensis, Digitaria velutina, Trichodesma zeylanicum, Cleome hirtum Trichodesma zeylanicum, Justicia betonica,Emilia discifolia, Commelina africana,Commelina benghalensis, Euphorbia crotonoides,Erlangea cordifolia, Ipomea mombassana, Oxygonum sinuatum, Lantana camara,","yes","private","yes","yes","yes","no","Plot cultivated for over 40 years maize, beans,cowpeas,pigeon peas,cassava","under5","under5","under5","under5","rill","rill","rill","rill","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-01","12:06:00.000+03:00","2024","Mbooni","12","10","-1.57868","37.4557","1280.3","5","1714554414034.jpg","5","5","sloping","low_gradient_hill","footslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","4","3","3","3","4","4","4","4","03to08","no","Croton dichogamus, Acalypha volkensii, Acacia tortilis, Acacia seyal,Acacia mellifera,Acacia xanthophloea,Hibiscus micranthus Justicia betonica,Euphorbia nyikae,Fluggea pilosa, Acalypha fruticosa,Croton megalocarpus, Kalanchoe densiflora,Crotalaria axilaris,Lantana camara,Solanum incanum, Leucas deflexa, Cissus quandrangularis, Barleria eranthemoides, Acacia brevispica,Digitaria velutina, Agave sisalana,","yes","private","no","yes","yes","no","Grazing land for over over 50 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","4","0","4","0","5","1",,,,,,,,,"bushland",,"0","0","0","0","0","1"
"Kenya","2024-05-01","10:36:00.000+03:00","2024","Mbooni","12","2","-1.57959","37.4515","1299.4","5","1714549038938.jpg","3","3","sloping","low_gradient_hill","midslope","no","no","yes","annual_crop","no","no","yes","yes","no","yes","no","no","yes","0","0","0","0","3","3","3","3","03to08","yes","Cajanus cajan,,Zea mays,Bidens pilosa, Ageratum conyzoides, Acanthospermum hispidum,Rottboelia exceltata, Melinis repens Brassica oleracea,Commelina benghalensis, Digitaria velutina Ipomoea mombassana, Cynodon dactylon Vigna ungulata, Richardia brasiliensis Sonchus oleracea, Waltheria indica,Harmania alhiensis,","no","private","yes","yes","no","no","Plot cultivated for 3 years maize, beans, Kale's, pigeon peas and before it was bush land.","under5","under5","under5","under5","rill","rill","rill","rill","2","struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-01","10:57:00.000+03:00","2024","Mbooni","12","3","-1.57948","37.4533","1290.7","4","1714550275055.jpg","8","7","sloping","low_gradient_hill","midslope","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","2","2","1","3","3","3","4","03to08","yes","Zea mays, cajanus cajan,Euphorbia crotonoides, Phaseolus vulgaris, Grevillea robusta, Dalbergia melanoxylon, Melinis repens, Digitaria velutina, Cascabera thevetia,Richardia brasiliensis, Commelina benghalensis, Eragrostis aspera, Cucurbita pepo,Emilia discifolia, Justicia Veronica,Vangueria infausta, Melia azedrach,Aristida kenyensis, Chloris pycnothrix, Panicum maximum, Ocimum americanum Solanum incanum,Polygala sphenoptera Trichodesma zeylanicum,Leucas deflexa,","yes","private","yes","yes","yes","no","Plot cultivated for over 50 years maize, beans,cassava, sweet potatoes, green grams.","under5","under5","under5","under5","rill","rill","rill","rill","2","struc","50","50","50","50","0","0","0","0","1","2","2","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-01","11:23:00.000+03:00","2024","Mbooni","12","4","-1.58057","37.4549","1273.8","4","1714551899613.jpg","12","12","sloping","medium_gradient_hill","footslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","2","3","3","4","3","2","3","2","03to08","no","Lantana camara, Bothriochloa insculpta, Heteropogon contortus, Aristida kenyensis, Polygala sphenoptera, Harmania alhiensis, Indigofera volkensii, Leucas deflexa, Croton dichogamus, Hibiscus micranthus, Euphorbia nyikae,Acacia seyal, Zornia setosa, Becium angustifolia,Blepharis maderaspatensis, Ipomea kituensis, Dyschoriste depressa, Barleria eranthemoides, Monechma debile,Cissus quandrangularis,","yes","private","no","yes","yes","no","Grazing land for over 70 years.","under5","under5","under5","under5","gully","gully","none","none","0","none","42","27","50","50","5","0","8","0","1","0","0","0",,,,,,,,,"thicket",,"0","0","1","0","1","1"
"Kenya","2024-05-01","13:04:00.000+03:00","2024","Mbooni","12","5","-1.58241","37.4518","1306.9","4","1714557925226.jpg","8","7","sloping","low_gradient_hill","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","2","3","3","4","4","4","4","03to08","no","Acacia nilotica, Terminalia brownii, Croton dichogamus, Ocimum gratissimum, Gnidia latifolia ,Emilia discifolia,Premna oligotricha, Ocimum americanum, Ipomea kituensis, Phyllanthus maderaspatensis, Heteropogon contortus,Stachys hilderbrandtii, Sporobolus pyramidalis, Acacia nilotica,chloris pycnothrix, Cyperus obtusiflorus,Indigofera lupatana, Eragrostis superba, Digitaria macroblephara, Fluggea pilosa, Senna singueana ,Aristida kenyensis,Acacia mellifera Erlangea cordifolia, Stylosanthes fruticosa,Crotalaria spinosa, Dyschoriste depressa Acacia tortilis, Aloe secundiflora","yes","private","no","yes","yes","no","Grazing land for over 50 years.","under5","under5","under5","under5","rill","rill","rill","rill","0","none","50","50","32","47","0","0","2","0","3","0","1","0",,,,,,,,,"bushland",,"0","0","2","0","1","1"
"Kenya","2024-05-01","08:35:00.000+03:00","2024","Mbooni","12","6","-1.57603","37.4494","1309.9","4","1714541773671.jpg","1","1","level","plain","bottomland","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","1","1","1","1","5","5","5","5","03to08","no","Searsia vulgaris, waltheria indica, croton dichogamus, Dyschoriste depressa, Leucas deflexa, Ipomea mombassana, Stylosanthes fruticosa, Fluggea pilosa, Hyparrhenia filipendula,Sida ovata, stachys hilderbrandtii, Erlangea cordifolia, Indigofera homblei, Senna singueana,Eragrostis superba, Panicum maximum, Solanum incanum, Zornia setosa,Cyphostemma bambusetti,Oxygonum sinuatum, Chlorophytum macrophylla,Becium angustifolia, Emilia discifolia,","yes","private","no","yes","no","no","Grazing land for over 50 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"grassland",,"0","0","0","0","0","1"
"Kenya","2024-05-01","14:07:00.000+03:00","2024","Mbooni","12","7","-1.58099","37.4492","1320.7","5","1714561686636.jpg","4","4","sloping","low_gradient_hill","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","4","4","2","2","2","2","003to03","no","Vangueria apiculatum,Lantana camara, Croton dichogamus, Polygala sphenoptera, Jasminum flumunese Gnidia latifolia ,Maytenus putterlickioides, Enteropogon macrostchyus, Heteropogon contortus,Ormocarpum trachycarpum,Helichrysum glumaceum, Stylosanthes fruticosa,Dyschoriste depressa, Pentas parvifolia Becium angustifolia, Chloris pycnothrix, Leptothrium senegalense, Eragrostis caesalpitosa, Panicum maximum, Barleria eranthemoides, Terminalia brownii Acacia brevispica, Acacia mellifera, Erlangea cordifolia, Ipomea mombassana, Indigofera lupatana,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","under5","under5","under5","under5","sheet","sheet","rill","sheet","0","none","50","50","50","50","0","0","0","0","6","0","0","0",,,,,,,,,"thicket",,"0","0","1","0","1","1"
"Kenya","2024-05-01","09:42:00.000+03:00","2024","Mbooni","12","8","-1.57589","37.4516","1298","4","1714545774863.jpg","3","3","sloping","low_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","2","0","2","2","4","3","2","3","03to08","yes","Cucurbita pepo,Cajanus cajan,Zea mays,Rubia cordifolia Vigna ungulata,Euphorbia crotonoides, Commelina benghalensis, Aspilia mossambinscenis, Digitaria abyssinica, Psychotria spp,Panicum maximum, Fluggea pilosa, Croton dichogamus ,Acacia seyal, Solanum incanum,Cucurbita maxima,Chlorophytum galabatense, Commelina africana,Dombeya rotundifolia, Bidens pilosa, Solanum nigrum, Acacia tortilis ,Croton megalocarpus Senna singueana,waltheria indica,Sorghum verticiliflorum Terminalia brownii, Hoslundia oppositifolia,Dactyloctianium aegyptium, Cyphostemma orondo,","no","private","yes","yes","yes","no","Plot cultivated for over 20 years maize, beans,cassava, pigeon peas and before it was bush land.","under5","under5","under5","under5","none","rill","rill","rill","0","none","50","50","50","50","5","0","3","0","1","0","2","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-01","09:06:00.000+03:00","2024","Mbooni","12","9","-1.57881","37.4487","1315.1","3","1714543679802.jpg","3","3","sloping","plain","bottomland","no","no","yes","perennial_crop","no","yes","yes","yes","no","yes","no","yes","no","2","2","2","2","2","2","2","2","03to08","yes","Zea mays, Ipomea mombassana, Oxygonum sinuatum, Euphorbia crotonoides, Acanthospermum hispidum,Launea cornuta,Vigna ungulata,Richardia brasiliensis, Phaseolus vulgaris, Eleusine indica,Setaria pumila, Melinis repens, Digitaria velutina, Rottboelia exceltata,Trichodesma zeylanicum, Digitaria argyrophylla,","yes","private","yes","no","no","no","Plot cultivated for over 60 years maize, beans,cowpeas,pigeon peas,cassava","under5","under5","under5","under5","rill","rill","rill","rill","0","none","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","09:14:00.000+03:00","2024","Mbooni","13","1","-1.64805","37.4732","1719.3","4","1714630549061.jpg","14","12","sloping","high_gradient_hill","midslope","no","no","yes","perennial_agroforestry","yes","yes","yes","yes","yes","yes","no","yes","yes","3","3","3","2","3","3","3","3","03to08","yes","Coffea arabica, Macadamia tetraphylla, Phaseolus vulgaris, Zea mays, Manihot utilissima, Commelina Africana, Citrus limom,Lantana camara, Conyza bonarensis, Pennisetum purpureaum, Digitaria abyssinica, Melinis repens, Richardia brasiliensis, Gloriosa simplex,Ageratum conyzoides, Emilia discifolia,Musa paradisiaca, Tagetes minuta, Leucas calostachyus, Galinsoga parvifolia ,Indigofera schimperi,Justicia striata,Waltheria indica,Cyperus rotundus, Blepharis maderaspatensis, Oldenlantia linearis, Solanum incanum, Solanum nigrum, Phyllanthus ododentaneous,Saccharum officinalis,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years coffee, maize,beans,.","under5","under5","under5","under5","rill","rill","rill","rill","4","veg struc","50","50","50","50","5","9","0","0","1","1","2","2",,,,,,,,,"shrubland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","12:29:00.000+03:00","2024","Mbooni","13","10","-1.64887","37.4801","1609.4","4","1714642206150.jpg","10","10","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","no","yes","yes","yes","yes","yes","no","yes","yes","0","0","0","0","4","4","4","4","03to08","yes","Zea mays, Phaseolus vulgaris, Cajanus cajan,Pennisetum purpureaum, Oxalis corniculata,Pisum sativum,Emilia discifolia, Musa paradisiaca, Panicum maximum, Digitaria velutina,Melinis repens, Commelina benghalensis, Richardia brasiliensis,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years, pigeon peas, maize,beans,sweet peas,Irish potatoes.","under5","under5","under5","under5","none","none","none","rill","3","veg","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","14:31:00.000+03:00","2024","Mbooni","13","15","-1.64523","37.4745","1747.3","5","1714649503072.jpg","36","32","steep","high_gradient_hill","midslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","yes","yes","yes","3","4","4","4","1","1","1","1","03to08","yes","Eucalyptus saligna, Helinus integrifolia Ageratum conyzoides, Setaria megaphylla, Commelina africana Phyllanthus ododentanius,Markhamia lutea,Justicia betonica, Hypoestes aristata, Pavonia urens,Richardia brasiliensis, Erhata abyssinica, Conyza bonarensis, Clausena anisata, Clutia abyssinica, Digitaria velutina, Ochna insculpta, Smilax sp,Agave sissalana,Synadenium compactum,Antidesma vinosum, Senna obtusifolia,Vangueria Madagascariensis, Erythrina abyssinica,","yes","private","no","no","yes","no","Plot cultivated eucalyptus saligna for over 20 years beginning year 2000.","under5","under5","under5","under5","rill","rill","rill","rill","0","none veg","50","50","50","28","4","0","4","0","9","6","16","8",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-02","10:33:00.000+03:00","2024","Mbooni","13","2","-1.65107","37.4748","1675.7","4","1714635264806.jpg","36","24","steep","high_gradient_hill","footslope","no","no","yes","annual_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","3","3","3","3","3","3","3","03to08","yes","Phaseolus vulgaris, Zea mays, Cyprus rotundus, Amaranthus caudatus,Vernonia galamensis,Lantana camara, Emilia discifolia, Croton macrostchyus, Bidens pilosa, Pennisetum purpureaum, Setaria megaphylla,Brassica oleracea,Ageratum conyzoides, Nicandra physaloides, Blepharis maderaspatensis, Melinis repens,Panicum maximum, Hibiscus fuscus, Richardia brasiliensis, Digitaria abyssinica ,Pentas lanceolata, Oxalis corniculata,Triumfetta rhomboidea, Tagetes minuta, Justicia betonica,Commelina africana,Galinsoga parvifolia, Cucurbita maxima, Digitaria velutina, Eucalyptus saligna, Phyllanthus rotundifolia, Acalypha volkensii, Conyza bonarensis, Chloris pycnothrix,Eleusine indica,Helichrysum glumaceum, Dyschoriste depressa, Acacia mearnsii, Leucas calostachyus, Vernonia lasiopus,","no","private","yes","yes","no","no","Plot cultivated for over 10 years maize, beans,cabbages, Solanum americanum and before it was cultivated eucalyptus saligna.","under5","under5","under5","under5","rill","rill","rill","rill","4","veg","50","50","50","50","0","0","6","0","0","0","12","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","13:31:00.000+03:00","2024","Mbooni","13","3","-1.64569","37.478","1660.8","5","1714645911368.jpg","7","7","sloping","medium_gradient_hill","ridge_crest","no","no","no","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","2","1","2","1","2","4","2","2","03to08","no","Lantana camara, Fuerstia africana,Sporobolus pyramidalis, Combretum molle, Eucalyptus saligna, Panicum maximum, Antidesma vinosum, Mariscus assimilis Psidium guajava, Croton megalocarpus, Aristida adoensis, Waltheria indica, Dichondra repens, Cyperus rotundus, Richardia brasiliensis,Blepharis Maderaspatensis, Themeda triandra, Eragrostis racemosa, Ageratum conyzoides, Indigofera schimperi Hyparrhenia filipendula, Heteropogon contortus,","yes","private","no","yes","yes","no","Plot cultivated for over 35 years eucalyptus saligna.
Before 1990 it was shamba for maize, beans,bananas.","under5","under5","under5","under5","rill","rill","rill","rill","0","veg","50","50","25","50","0","2","5","3","1","2","1","2",,,,,,,,,"woodland",,"1","3","0","0","1","2"
"Kenya","2024-05-02","12:05:00.000+03:00","2024","Mbooni","13","4","-1.64982","37.4801","1611.8","4","1714640851440.jpg","36","16","steep","high_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","1","3","1","1","2","3","3","3","03to08","yes","Phaseolus vulgaris, Musa paradisiaca, Cajanus cajan,Manihot utilissima, Oxalis latifolia,Panicum maximum, Pisum sativum,Ageratum conyzoides, Saccharum officinalis, Persea americana,Cucurbita maxima,Pennisetum purpureaum, Grevillea robusta,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years maize, beans,cassava, bananas.","under5","under5","under5","under5","rill","rill","rill","rill","2","veg","50","50","50","50","0","0","0","0","1","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","13:05:00.000+03:00","2024","Mbooni","13","6","-1.64683","37.4799","1615.3","4","1714644383973.jpg","7","12","sloping","medium_gradient_hill","midslope","no","no","yes","perennial_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","1","1","2","1","3","3","3","3","03to08","yes","Eucalyptus saligna, Phaseolus vulgaris, Zea mays, Cajanus cajan, Musa paradisiaca, Ageratum conyzoides, Digitaria velutina Ipomea batatus,Commelina benghalensis,Emilia discifolia Bidens pilosa Rumex usambarensis, Cupressus lusitanica Lantana camara, Tagetes, Oxalis corniculata Digitaria abyssinica Dichondra repens, Justicia striata, Vernonia lasiopus, Grevillea robusta, Panicum maximum","yes","private","yes","yes","yes","no","Plot cultivated for over 60 years beans, cowpeas,sweet potatoes, maize.","under5","under5","under5","under5","none","none","rill","rill","4","struc","50","50","50","50","0","0","0","0","11","0","3","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-02","11:13:00.000+03:00","2024","Mbooni","13","7","-1.65192","37.4774","1638.7","5","1714637679797.jpg","40","32","steep","high_gradient_hill","footslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","2","3","4","2","2","2","2","03to08","yes","Eucalyptus saligna, Lantana camara, Neonotonia wightii, Acalypha volkensii, Cordia fulkurae,Ipomea obscura,Justicia betonica,Clausena anisata,Pavonia burchellii, Hypoestes aristata,","no","private","no","no","yes","no","Plot cultivated eucalyptus saligna for over 20 years and before it was cultivated beans, maize,sweet peas","under5","under5","under5","under5","gully","gully","none","none","0","veg","50","50","50","50","4","0","1","7","11","2","4","4",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-02","08:44:00.000+03:00","2024","Mbooni","13","8","-1.64526","37.4714","1811.8","4","1714628683021.jpg","9","8","sloping","medium_gradient_hill","ridge_crest","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","0","0","0","0","3","3","3","3","03to08","yes","Phaseolus vulgaris, Digitaria abyssinica, Emilia discifolia, Musa paradisiaca, Manihot utilissima Zea mays Saccharum officinalis Psidium guajava, Pennisetum purpureaum, Digitaria velutina, Melinis repens, Bidens pilosa, Galinsoga parvifolia, Justicia striata, Richardia brasiliensis,, Grevillea robusta, Croton megalocarpus, Macadamia integrifolia, Chloris pycnothrix, Solanum incanum, Oldenlantia linearis Cucurbita maxima, Oxygonum sinuatum, Mariscus macropus, Pisum sativa, Ageratum conyzoides, Triumfetta rhomboidea,","yes","private","yes","yes","no","no","Plot cultivated for over 50 years maize, beans,cassava, bananas.","under5","under5","under5","under5","rill","rill","rill","rill","4","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
